learner_id,institution,country,institution_type,age,prior_experience,welding_process,archetype,current_score,max_score_achieved,mean_score,median_score,score_std,total_sessions,learning_rate_slope,learning_rate_r2,projected_score_30,improvement_first_to_last5,recent_5_mean,recent_5_std,recent_momentum,plateau_detected,plateau_score,learning_acceleration,max_improvement_rate,session_of_max_improvement,sessions_above_75,sessions_above_80,pct_sessions_above_75,max_consecutive_above_75,current_streak_above_75,score_cv,score_iqr,score_range,mean_session_diff,max_session_drop,pct_sessions_improved,recent_consistency,recent_min,variability_trend,weakest_param_score,strongest_param_score,param_score_spread,num_params_below_70,num_params_above_80,weakest_param_name,avg_work_angle,recent_work_angle,improvement_work_angle,avg_travel_angle,recent_travel_angle,improvement_travel_angle,avg_travel_speed,recent_travel_speed,improvement_travel_speed,avg_ctwd,recent_ctwd,improvement_ctwd,avg_arc_length,recent_arc_length,improvement_arc_length,avg_bead_quality,recent_bead_quality,improvement_bead_quality,corr_work_angle_overall,corr_travel_angle_overall,corr_travel_speed_overall,corr_ctwd_overall,corr_arc_length_overall,corr_bead_quality_overall,total_practice_minutes,avg_session_duration,total_exercises,days_since_enrollment,sessions_per_week,avg_gap_days,max_gap_days,gap_std,pct_gaps_over_5days,practice_regularity,max_consecutive_days,current_consecutive_days,duration_trend,avg_score_1G_Flat,count_1G_Flat,avg_score_2G_Horizontal,count_2G_Horizontal,avg_score_3G_Vertical,count_3G_Vertical,avg_score_4G_Overhead,count_4G_Overhead,difficulty_sensitivity,max_difficulty_attempted,score_at_max_difficulty,num_positions_practiced,score_vs_institution,zscore_vs_institution,score_vs_global,zscore_vs_global,certified,certification_probability,outcome_reason
SKV-0164,NSDC_Delhi,India,Government,25,basic_theory,SMAW,steady_learner,57.77,65.34,50.68354838709678,52.79,8.9633344704024,31,0.4363467741935484,0.1895895174357696,56.79240322580646,15.472,58.2,5.467734448562768,0.2300000000000004,1,58.0425,0.0557142857142878,5.88666666666667,7,0,0,0.0,0,0,0.1768489925010031,12.814999999999998,38.60000000000001,9.619666666666667,20.980000000000004,0.4666666666666667,0.9060526727212492,50.02,-2.0256689137419617,53.92,66.69,12.769999999999996,6,0,arc_length,54.23096774193547,65.202,15.573999999999998,46.20451612903226,53.022000000000006,9.292000000000002,48.840645161290325,54.672,13.698,55.452903225806445,64.44399999999999,20.553999999999988,48.90096774193549,53.70200000000001,14.318000000000012,50.98774193548388,59.052,18.864,0.879768121522472,0.8762135043504616,0.9361815334772432,0.9342870342949676,0.91470303709906,0.9720567211192286,1123,36.2258064516129,158,86,2.5232558139534884,2.8666666666666667,14,2.8487814158961995,0.1333333333333333,2.090968531773352,7,7,-0.1306451612903225,54.8325,4,50.78142857142857,7,46.58142857142857,7,59.45666666666667,3,-3.2151216722790514,1.9,46.9,6,3.3009980806142067,0.2693484980998828,-6.010566666666655,-0.4859584797464591,0,0.08,low_overall_score
SKV-0165,ITI_Mumbai,India,Industrial,16,none,GTAW,slow_starter,57.6,72.15,48.40068965517242,47.7,11.324799741255832,29,0.8734187192118227,0.4163724337663483,61.50197044334976,19.354,56.58,3.020854183836088,-0.1329999999999998,0,0.0,-2.0397619047618982,7.733809523809526,17,0,0,0.0,0,0,0.2339801316799168,17.47,47.940000000000005,9.953928571428571,27.419999999999995,0.6071428571428571,0.9466091519388092,51.72,-0.7578589317470694,48.8,61.75,12.950000000000005,6,0,ctwd,47.549655172413786,54.984,15.585999999999991,53.51862068965518,61.548,18.856,51.26758620689655,58.99400000000001,19.838,39.48068965517241,47.666,17.399999999999995,52.32137931034482,60.27,21.702000000000005,46.086551724137934,55.562,21.774,0.928921268186046,0.9498899941588058,0.9733369682657472,0.945269571991011,0.967790359184047,0.9551206729947996,1156,39.86206896551724,149,86,2.360465116279069,3.071428571428572,7,2.266661664660347,0.1785714285714285,2.279397644978646,7,5,-0.4394088669950736,53.76625,8,49.6675,8,45.735,4,44.81285714285715,7,-16.149576626035174,1.9,39.39,6,4.291934545454552,0.3210802276259709,-6.180566666666657,-0.4997030975401612,0,0.08,low_overall_score
SKV-0166,Community_College_CA,USA,CTE_School,28,some_manual,SMAW,steady_learner,45.54,63.59,48.24230769230768,47.785,7.396893478758138,26,0.7155282051282051,0.5263532551539951,60.04852307692308,16.804000000000002,55.438,6.759424235835477,-1.828000000000001,0,0.0,-3.458412698412699,4.352857142857147,22,0,0,0.0,0,0,0.1533279362256608,9.0225,30.32,6.2064,16.810000000000002,0.56,0.878072364901039,45.54,-0.2807693036035976,40.92,53.34,12.420000000000002,6,0,travel_speed,46.656923076923086,52.52,19.424000000000014,52.05576923076922,60.1,19.858,44.02923076923077,50.384,14.263999999999996,51.27576923076924,57.632000000000005,13.392000000000005,50.6723076923077,58.856,16.842,46.6923076923077,54.984,17.617999999999995,0.8902774217596201,0.9119724825256116,0.9078693039951804,0.9040754146913328,0.9488252337993726,0.9552880358717416,1239,47.65384615384615,141,60,3.033333333333333,2.4,7,1.5491933384829668,0.04,2.2366238110793626,11,9,-0.662905982905983,45.76333333333333,3,48.46333333333333,6,48.2225,8,46.66666666666666,3,3.3543209215108485,1.9,50.19,6,-7.911877230549607,-0.6232974184543415,-18.24056666666666,-1.4747624539639552,0,0.08,passed
SKV-0167,Tata_Motors_TC,India,Corporate,36,none,SMAW,slow_starter,55.29,79.25,53.1134375,50.575,11.60739758983872,32,0.7153977272727272,0.3238320123281759,62.77130681818181,22.196000000000005,66.51,12.97249551936712,-6.491,0,0.0,-5.185555555555555,8.202380952380963,26,2,0,0.0625,2,0,0.2185397544200245,12.9,46.73,10.635806451612902,32.02,0.5806451612903226,0.8049542096313838,47.23,5.28145809539397,49.05,59.17,10.120000000000005,6,0,work_angle,49.7725,61.354000000000006,24.01400000000001,54.895625,69.364,21.570000000000007,53.8103125,68.274,23.788,52.9565625,65.628,22.042,55.45281249999999,68.822,20.196000000000005,51.9421875,65.406,21.35000000000001,0.929177841276703,0.9477441653275008,0.9820060104900146,0.9652074208775904,0.9709920114691208,0.9793820175267476,1530,47.8125,180,103,2.174757281553398,3.3225806451612905,14,3.541341979771215,0.2258064516129032,2.185724056096507,10,10,-0.2712609970674486,53.48142857142857,7,52.751666666666665,6,57.84428571428571,7,50.75714285714287,7,-4.899007272307513,1.9,48.6925,6,1.9366176470588243,0.146596384158287,-8.490566666666659,-0.686468198148699,0,0.08,"weak_params:work_angle,travel_angle,travel_speed,contact_tip_distance,arc_length,bead_quality"
SKV-0168,Welding_Academy_UK,UK,Vocational,22,some_manual,SMAW,slow_starter,72.93,72.93,54.87615384615385,55.635000000000005,7.5091145011722915,26,0.5577025641025641,0.3102775517368184,64.07824615384615,11.095999999999997,64.076,5.611989308614194,2.224000000000001,0,0.0,2.700396825396828,4.648809523809533,25,0,0,0.0,0,0,0.1368374780939611,10.14,32.480000000000004,7.3168,10.550000000000004,0.48,0.9124166722682696,57.89,2.0261739504645044,52.91,84.83,31.92,1,2,bead_quality,67.09846153846155,76.96000000000001,11.196000000000012,58.10653846153846,67.59200000000001,10.178000000000011,55.21769230769231,64.922,10.521999999999998,60.57115384615385,70.204,12.887999999999984,55.259615384615394,64.34200000000001,13.11400000000002,38.386538461538464,46.15,9.448,0.9151586828940454,0.9140195856262164,0.939687908995336,0.9401259476867424,0.9399102430096082,0.9354609307264672,1123,43.19230769230769,161,80,2.275,3.2,14,2.8284271247461903,0.12,2.549275070710713,6,5,-0.122051282051282,57.681666666666665,6,57.7925,4,58.525,4,51.641,10,-11.995599999999994,1.7,49.505,5,19.18464906184852,1.5973157451650386,9.149433333333349,0.7397380246801346,0,0.08,low_overall_score
SKV-0169,ITI_Chennai,India,Industrial,23,experienced,SMAW,slow_starter,57.75,71.34,58.50785714285714,57.58,5.433404192810341,28,0.2992939244663383,0.1979850013121655,63.14691297208538,5.596000000000004,60.65,5.517336313838411,-2.0380000000000003,0,0.0,-1.302857142857133,4.259523809523813,8,0,0,0.0,0,0,0.0928662312587363,6.612500000000004,22.39,6.500740740740743,16.45000000000001,0.5185185185185185,0.909029904156163,56.48,-0.3435153180216357,47.25,70.63,23.379999999999995,5,0,travel_speed,70.31714285714285,73.696,8.429999999999993,65.12392857142858,66.882,4.714000000000013,50.52678571428572,51.216,2.785999999999987,57.75071428571429,60.292,8.649999999999984,54.96678571428571,58.018,5.5760000000000005,55.89821428571429,57.872,4.675999999999995,0.8532039100612309,0.8461492519815536,0.8095215351802693,0.8701007681657601,0.864914080254316,0.918631107713282,1238,44.21428571428572,130,86,2.2790697674418605,3.185185185185185,14,2.7893585753722565,0.1111111111111111,2.4921621714301043,8,5,0.2906403940886699,61.86428571428572,7,60.9075,4,56.18666666666666,6,56.52,7,-7.050866907820884,1.9,57.565,6,4.062633136094668,0.3161681261997069,-6.030566666666658,-0.4875754936045419,0,0.08,low_overall_score
SKV-0170,CTE_Texas,USA,CTE_School,25,none,SMAW,plateau_learner,54.26,72.44,39.62869565217392,39.54,12.555582269443487,23,1.0585770750988142,0.3127691640856321,58.683083003952575,15.774,49.782,12.709143794921829,5.146000000000001,0,0.0,3.082857142857153,10.604285714285735,22,0,0,0.0,0,0,0.3168305708690773,10.059999999999995,56.14,11.356818181818182,25.58,0.5454545454545454,0.7447040337397279,37.69,3.0577774391475785,43.98,67.62,23.640000000000008,6,0,travel_speed,52.66695652173914,64.52000000000001,20.41400000000001,37.58565217391304,47.554,15.863999999999995,30.83217391304348,40.24399999999999,14.651999999999994,40.56304347826087,49.046,12.018,37.71739130434782,48.282,16.789999999999996,40.9095652173913,51.602,15.387999999999998,0.9737004283493504,0.9643526276884282,0.97250797435111,0.9668514636132118,0.9687110818599364,0.9862450807316426,1000,43.47826086956522,124,54,2.9814814814814814,2.4545454545454546,7,1.6983219720244913,0.0454545454545454,2.210161461575296,5,5,0.5079051383399209,37.3,2,38.12,10,49.31,3,41.97833333333333,6,-0.6551084812623231,1.7,27.93,5,2.514586709886551,0.1899238603083267,-9.52056666666666,-0.7697444118399518,0,0.08,low_overall_score
SKV-0171,Maruti_Training,India,Corporate,20,none,GMAW,steady_learner,65.34,74.89,56.78714285714285,58.14,11.318793744773986,28,1.0152709359605911,0.5249816596585827,72.52384236453202,23.980000000000004,64.316,4.260434719603154,0.4370000000000019,0,0.0,0.885158730158731,8.234761904761896,12,0,0,0.0,0,0,0.1993196553532377,14.275,43.870000000000005,8.604814814814816,16.549999999999997,0.5555555555555556,0.93375777848528,59.26,-4.705121394468065,60.79,70.86,10.07,5,0,bead_quality,59.68392857142857,66.766,25.352000000000004,53.802857142857135,60.334,25.448000000000008,55.07357142857143,63.078,22.04,56.165000000000006,62.538,22.412,61.753214285714286,70.49199999999999,25.157999999999998,55.309285714285714,63.41,24.088,0.9454821112000268,0.9359688234912584,0.9770440184269154,0.972792398403462,0.9638716722117588,0.9846658369257448,1204,43.0,151,86,2.2790697674418605,3.185185185185185,14,3.5385395296285,0.1481481481481481,2.278568841496888,10,7,0.2030651340996168,53.845,6,56.4,2,55.89714285714285,7,57.806250000000006,8,5.944711247427257,1.9,55.806666666666665,6,10.939345323741009,0.863501590325038,1.5594333333333452,0.1260812655377963,0,0.08,low_overall_score
SKV-0172,Welding_Academy_UK,UK,Vocational,41,basic_theory,GTAW,slow_starter,72.26,77.26,54.07558823529411,54.755,11.274370255317113,34,0.982855614973262,0.7314684489768203,66.36128342245989,27.668,66.852,7.84888629042363,3.527000000000003,0,0.0,0.8220634920634874,6.396666666666668,9,1,0,0.0294117647058823,1,0,0.208492789836609,19.2825,48.7,6.890909090909091,12.299999999999995,0.5454545454545454,0.882593096852008,56.92,-0.827586569918326,62.76,77.0,14.240000000000002,1,0,travel_speed,60.64558823529411,72.012,26.864000000000004,61.60294117647059,75.38600000000001,29.666000000000004,44.94058823529412,56.236,24.662000000000003,58.08294117647058,71.16199999999999,28.346,53.96529411764706,67.5,29.61,49.70941176470589,63.462,27.806000000000004,0.9166078178624554,0.945049632980112,0.9614881836102128,0.9639330772101916,0.9644689638512182,0.9612715467766432,1571,46.20588235294117,176,80,2.975,2.4242424242424243,14,2.498851894313734,0.0606060606060606,2.0800716986614414,17,17,0.1284950343773873,50.99375,8,59.79666666666666,3,56.21545454545455,11,52.245000000000005,8,1.1317199135239038,1.9,55.73333333333333,6,18.51464906184852,1.541531480057535,8.479433333333347,0.6855680604343681,0,0.25,weak_params:travel_speed
SKV-0173,Hyundai_Academy,India,Corporate,41,basic_theory,GMAW,steady_learner,65.32,73.47,60.631,62.74,8.966040504778759,30,0.711543937708565,0.4718245109277156,70.94838709677418,18.34800000000002,69.83000000000001,3.06811342684719,-1.6590000000000018,1,68.39250000000001,-1.4937301587301497,7.556666666666672,9,0,0,0.0,0,0,0.1478788161715949,12.504999999999995,31.32,8.642758620689655,21.880000000000003,0.5172413793103449,0.956063104304628,65.32,-3.748841929620065,55.15,81.64,26.49,5,1,bead_quality,74.96766666666666,88.348,26.65,55.133,62.368,18.046000000000006,64.589,75.012,19.128,66.948,75.25999999999999,16.14999999999999,54.47433333333333,62.624,17.300000000000004,49.924333333333344,57.694,13.999999999999991,0.9362308654369892,0.8925337968419569,0.9693709408370766,0.9509470054167808,0.9499508601641968,0.9287511507967328,1237,41.23333333333333,166,92,2.282608695652174,3.1724137931034484,14,2.691864698106723,0.1034482758620689,2.5547400461802887,7,4,0.2404894327030032,58.27272727272727,11,58.01333333333334,6,66.69,7,62.815,4,4.323803635464326,1.9,55.88,5,10.68797019162526,0.7885350040261327,1.539433333333335,0.1244642516797129,0,0.08,passed
SKV-0174,ITI_Chennai,India,Industrial,29,some_manual,GMAW,fast_learner,69.04,71.92,58.148,57.22,7.389326717186982,15,1.279535714285714,0.5597084436592419,86.29778571428571,12.918000000000006,65.67800000000001,5.443610566526596,2.6510000000000007,0,0.0,0.545079365079367,4.391428571428577,4,0,0,0.0,0,0,0.127077916969048,6.800000000000004,25.07,4.959285714285717,11.120000000000005,0.5714285714285714,0.9171166819072176,57.22,3.156096660828336,51.74,78.4,26.660000000000004,3,0,arc_length,64.95866666666667,75.51599999999999,19.086,64.81666666666666,74.364,16.561999999999998,55.87866666666667,60.924,10.744000000000009,61.080000000000005,68.438,10.696000000000003,45.78266666666666,52.262,9.936,57.38799999999999,64.542,11.64,0.947411333139227,0.9381399718638088,0.8998333661116598,0.8910138818870816,0.9373514173148428,0.9489145621265572,716,47.73333333333333,91,50,2.1,3.571428571428572,7,2.55550625999976,0.2857142857142857,1.8423709931771084,3,3,-1.7357142857142855,60.53714285714285,7,57.4325,4,58.24,2,46.85,1,-12.251296829971189,1.7,55.4,5,15.352633136094674,1.1947948752115618,5.259433333333348,0.4252288292830732,0,0.08,"weak_params:travel_speed,arc_length,bead_quality"
SKV-0175,ITI_Chennai,India,Industrial,34,basic_theory,GMAW,slow_starter,49.76,65.44,50.6236,49.76,8.054089088158886,25,0.6691923076923078,0.3589817461016954,61.99986923076923,14.25,56.11,6.698172885197873,-1.3940000000000006,1,55.45875,-2.110634920634922,5.939047619047621,5,0,0,0.0,0,0,0.1590975174931832,13.180000000000009,28.41,8.612083333333333,18.75,0.4583333333333333,0.8806242579931542,48.31,-1.1127276922017346,25.06,62.24,37.18000000000001,6,0,ctwd,53.398,59.60799999999999,16.169999999999995,48.03840000000001,53.88,13.809999999999988,50.606,57.444,17.374000000000002,34.3216,36.68,8.98,62.3604,67.258,13.78799999999999,53.92359999999999,60.032,14.307999999999993,0.8818938786656293,0.9072709311426466,0.9769073758350986,0.9094931819342046,0.9070577709083332,0.9342676314356728,1052,42.08,132,70,2.5,2.9166666666666665,14,2.89995210688422,0.0833333333333333,2.2295739585136225,6,4,0.2223076923076923,45.476,5,49.965,2,51.553333333333335,9,54.00666666666666,6,10.308127878623685,1.9,62.88,6,-3.927366863905334,-0.3056412382471236,-14.02056666666666,-1.1335725299085315,0,0.08,low_overall_score
SKV-0176,Tata_Motors_TC,India,Corporate,19,some_manual,GMAW,steady_learner,69.83,90.73,67.71821428571428,70.72,14.38644626365173,28,1.492175697865353,0.7019616490142779,90.84693760262726,32.286,78.772,5.242966335959062,-1.7129999999999996,1,78.46375,-2.469444444444444,8.41095238095238,9,10,7,0.3571428571428571,5,0,0.2124457417147547,26.86,45.940000000000005,6.569259259259258,15.28,0.5185185185185185,0.9334412439027386,69.83,-4.092193559409828,55.32,82.35,27.029999999999998,3,1,ctwd,74.22107142857143,88.56800000000001,41.64200000000001,70.91857142857143,82.168,32.362,76.10857142857141,87.008,32.162000000000006,53.08821428571428,61.304,26.309999999999995,67.25928571428571,77.626,31.366,63.364285714285714,74.608,30.514000000000003,0.9685094296491682,0.9580819637381172,0.9796539725169858,0.9622604134804076,0.9753682258213214,0.981097984555795,1291,46.10714285714285,155,81,2.419753086419753,3.0,14,2.70801280154532,0.074074074074074,2.423935762550598,11,6,-0.3642583470169677,68.24166666666666,6,62.218,5,69.50625,8,68.748,5,2.14877082989606,1.9,63.55666666666667,6,16.476617647058823,1.2472325520144758,6.04943333333334,0.4891008766773344,0,0.25,"weak_params:contact_tip_distance,arc_length,bead_quality"
SKV-0177,CTE_Ohio,USA,CTE_School,27,none,GMAW,slow_starter,78.76,96.59,71.39756756756756,73.51,13.799699449411326,37,1.053255097202466,0.6640988602480791,82.98337363679468,33.562000000000005,83.33,6.4088563722399,-1.7810000000000004,0,0.0,-1.4248412698412711,8.096190476190493,4,16,9,0.4324324324324324,12,2,0.1932796860960157,16.4,59.82,8.46638888888889,19.190000000000005,0.5277777777777778,0.9230906471682372,73.2,-2.8455610142811185,67.04,89.17,22.129999999999995,1,3,ctwd,83.23135135135136,92.652,31.052,74.19054054054054,86.314,34.17399999999999,72.07270270270271,86.568,37.148,62.1345945945946,74.164,32.300000000000004,71.31810810810809,82.79400000000001,34.2,66.75810810810812,78.14,31.858000000000004,0.9361777236177132,0.9752859685488648,0.9815466386692464,0.9733215802173114,0.9755483362512616,0.9824311177913244,1657,44.78378378378378,206,98,2.642857142857143,2.7222222222222223,14,3.158859772406556,0.1111111111111111,2.0160189984904777,20,20,0.0412517780938833,70.41285714285713,7,70.88333333333334,9,68.747,10,70.562,5,7.700111241217798,1.9,73.89,6,25.64456218274113,1.828249405845788,14.979433333333349,1.2110975643112056,1,0.75,passed
SKV-0178,NSDC_Delhi,India,Government,33,none,GMAW,steady_learner,73.1,89.31,60.17,57.29,12.836394151583802,27,1.217387057387057,0.5456591043279836,79.6481929181929,22.736,71.874,11.176122046577694,5.796999999999999,0,0.0,-0.1526190476190526,6.441428571428581,23,4,2,0.1481481481481481,2,0,0.2133354520433845,16.685000000000002,52.56,11.906538461538464,32.43000000000001,0.5384615384615384,0.8445039646461483,57.49,3.328659842813856,56.35,81.55,25.2,1,2,arc_length,60.07666666666668,74.392,25.053999999999988,57.795925925925935,67.698,22.52599999999999,61.88333333333334,72.95599999999999,21.97999999999999,66.55259259259259,81.976,28.916,51.19296296296297,60.042,16.291999999999994,62.24888888888888,73.326,22.109999999999985,0.9487437354571938,0.9210981693142648,0.972041080257612,0.9759249441859624,0.9630177477606372,0.973566005055165,1357,50.25925925925926,152,89,2.1235955056179776,3.423076923076923,14,3.04040833445718,0.1923076923076923,2.4095349947050457,7,4,0.0463980463980464,52.06,6,67.39857142857143,7,65.35999999999999,5,61.655,4,-2.3402652565880726,1.9,57.025000000000006,6,18.6309980806142,1.5202163795810226,9.319433333333336,0.7534826424738355,0,0.25,weak_params:arc_length
SKV-0179,CTE_Michigan,USA,CTE_School,24,basic_theory,GTAW,fast_learner,74.52,75.39,52.18631578947368,43.02,15.58821424245568,19,2.5749122807017537,0.8185654306567174,103.68456140350877,33.97,70.374,4.715228944600675,0.5129999999999996,0,0.0,0.8332539682539798,6.80952380952381,12,1,0,0.0526315789473684,1,0,0.2987030987654601,29.345,41.61,6.699444444444443,15.029999999999994,0.6666666666666666,0.9329975709220644,62.19,6.66083599577181,66.66,89.85,23.19,2,1,travel_speed,63.20421052631578,84.28399999999999,38.88,51.30947368421052,68.65799999999999,36.14599999999999,49.28421052631579,67.41400000000002,33.38000000000001,46.56368421052632,64.268,29.540000000000006,48.772105263157904,65.456,31.47,54.26263157894736,72.45599999999999,34.43399999999998,0.9747100073634716,0.9741807887341924,0.984724452251864,0.948060261561484,0.9774976758916994,0.9925733884488068,906,47.68421052631579,100,33,4.03030303030303,1.8333333333333333,7,1.4624940645653537,0.0555555555555555,1.4627552262645034,15,15,0.0771929824561403,43.69666666666666,3,55.59,6,49.63,5,55.01,3,10.593513513513509,1.7,56.865,5,21.079788213627992,1.6384903323115283,10.739433333333338,0.8682906263976986,1,0.5,"weak_params:travel_speed,arc_length"
SKV-0180,Community_College_CA,USA,CTE_School,22,none,SMAW,fast_learner,67.12,75.36,56.94349999999999,59.32,11.397902997920276,20,1.530578947368421,0.5995883796267987,86.78978947368421,21.960000000000008,68.09200000000001,4.2725140140203175,0.7079999999999999,0,0.0,0.0796031746031786,7.1200000000000045,11,1,0,0.05,1,0,0.2001616162673292,13.40249999999999,46.82,9.138947368421055,15.270000000000003,0.4736842105263157,0.93725380348069,62.94,-4.791212997058468,59.19,79.41,20.22,4,0,travel_speed,61.654500000000006,73.706,25.062000000000005,65.357,81.154,29.414,49.328500000000005,60.908,22.166,48.0435,57.538,17.885999999999996,62.71,71.27199999999999,17.871999999999993,57.06199999999999,66.796,19.95600000000001,0.9520970598226594,0.9744279752640428,0.9765536297145108,0.9417866569157484,0.9543245368536096,0.9762036512779716,846,42.3,119,64,2.1875,3.3684210526315788,14,3.1323528455508445,0.1578947368421052,2.378991986900062,4,1,-0.1699248120300752,57.61857142857144,7,58.52285714285715,7,41.23,2,59.39000000000001,3,0.5316831683168286,1.7,65.25,5,13.6681227694504,1.0767742457403673,3.3394333333333464,0.2699954989071457,0,0.08,"weak_params:work_angle,travel_speed,contact_tip_distance,bead_quality"
SKV-0181,ITI_Chennai,India,Industrial,29,none,SMAW,slow_starter,46.79,69.55,48.786875,47.115,9.2613573645754,32,0.7079765395894428,0.4981760397319803,58.34455828445748,15.275999999999996,56.174,8.41022377823563,0.8329999999999999,0,0.0,-1.0462698412698472,5.710000000000008,17,0,0,0.0,0,0,0.1898329696804124,13.405,36.89,7.943870967741935,22.76,0.5161290322580645,0.8502826258279905,46.79,1.3134047026039557,34.57,58.34,23.770000000000003,6,0,travel_angle,53.139375,60.854,19.03,36.985625,37.86,5.2039999999999935,46.5128125,53.398,14.220000000000006,51.464375,60.034000000000006,16.1,56.70875,68.268,21.624,48.69875,57.216,15.709999999999994,0.9065331786085804,0.8186752369578215,0.9464398855875862,0.9461329495529888,0.9269066352187044,0.9606754443010664,1206,37.6875,176,87,2.574712643678161,2.806451612903226,14,2.6447678700347907,0.064516129032258,2.192166989651983,10,5,-0.8837976539589443,52.225,2,52.5275,8,48.52624999999999,8,43.718,5,-6.766406916223136,1.9,47.75666666666667,6,-6.897366863905333,-0.5367768843556449,-16.99056666666666,-1.3736990878337942,0,0.08,low_overall_score
SKV-0182,CTE_Michigan,USA,CTE_School,29,some_manual,GMAW,slow_starter,79.57,81.3,61.3818918918919,60.35,9.909742091126134,37,0.5660004741583687,0.371889346920365,67.60789710763395,20.402,76.068,3.772794189987045,-0.0240000000000009,0,0.0,-0.113174603174599,6.570000000000015,9,2,1,0.054054054054054,1,1,0.1614440641055037,15.199999999999996,36.04,7.564722222222223,20.16,0.4722222222222222,0.9504023480374,71.24,0.9656619620150836,68.29,94.21,25.919999999999987,1,3,travel_speed,66.92459459459458,80.20400000000001,20.63000000000001,59.61297297297298,75.54,21.68800000000001,51.62135135135135,65.732,17.564,54.22729729729729,66.1,17.465999999999994,75.70162162162164,91.68,22.953999999999997,62.93702702702701,79.46000000000001,22.39,0.9338054276607466,0.940416210122652,0.9487426812615743,0.961988361670702,0.9656311450831176,0.978882935383681,1620,43.78378378378378,201,103,2.5145631067961167,2.861111111111111,14,2.7095794853914734,0.1388888888888889,2.2841591278514217,13,12,-0.3240872451398767,57.51875,8,65.44714285714285,7,65.07555555555557,9,61.09,3,-2.548644034917558,1.9,58.026,6,26.12978821362799,2.031016865041296,15.789433333333337,1.276586625563549,1,0.75,weak_params:travel_speed
SKV-0183,Welding_Academy_UK,UK,Vocational,22,some_manual,GMAW,plateau_learner,68.5,70.53,53.419411764705885,54.22,9.25572698424713,34,0.5498854087089382,0.339722301938096,60.29297937356761,18.666000000000004,62.076,7.285175632749013,4.138999999999999,0,0.0,0.0044444444444498,7.231904761904765,11,0,0,0.0,0,0,0.1732652359273959,11.1875,37.63,8.437272727272726,22.11,0.5454545454545454,0.8826410266193792,50.52,-1.1503741299930563,51.31,78.46,27.14999999999999,2,0,travel_angle,53.392941176470586,63.816,21.272,38.32088235294117,43.414,11.952000000000002,61.46764705882353,69.20599999999999,19.355999999999987,55.67558823529412,66.01,20.296000000000006,57.79382352941177,67.388,22.94000000000001,51.743235294117646,60.70799999999999,16.635999999999996,0.9426442407254464,0.9006373816291329,0.9639285369672148,0.9471645956799136,0.9546160807992332,0.957250463890069,1582,46.52941176470589,197,97,2.45360824742268,2.9393939393939394,14,2.461083697484479,0.0606060606060606,2.354006126685398,6,6,0.4959511077158135,49.973333333333336,9,58.53,4,56.40857142857143,7,53.574,10,-0.1282280963672038,1.9,45.335,6,14.75464906184851,1.228473514678112,4.719433333333342,0.3815694551148432,0,0.08,low_overall_score
SKV-0184,CTE_Ohio,USA,CTE_School,38,some_manual,GMAW,slow_starter,56.99,78.82,52.64793103448276,53.69,9.751706262481786,29,0.6177635467980295,0.2809191678002827,61.9143842364532,12.479999999999997,64.342,9.287747627923572,0.5879999999999989,0,0.0,-2.219523809523809,7.885476190476197,1,1,0,0.0344827586206896,1,0,0.1852248715005053,12.630000000000004,42.53999999999999,10.332142857142856,21.82999999999999,0.5357142857142857,0.8556503119815971,51.96,0.5416493299526337,48.27,66.28,18.009999999999998,6,0,ctwd,50.59655172413794,63.146,13.801999999999992,53.43862068965517,65.44,15.076,55.63724137931034,68.75399999999999,13.959999999999988,47.29206896551723,56.966,8.67199999999999,56.5755172413793,67.98,11.078000000000005,51.6748275862069,62.79599999999999,11.961999999999987,0.9442090754360708,0.964008951240534,0.9573243553727788,0.93905624259972,0.9372928681660914,0.9687108967261362,1357,46.793103448275865,163,117,1.7350427350427349,4.178571428571429,14,4.209288805118741,0.1428571428571428,2.4547012441673464,5,4,0.5541871921182266,54.525,6,56.925,8,49.66333333333333,3,49.64,5,-8.155492424242423,1.9,50.52,6,3.8745621827411223,0.2762248759807779,-6.790566666666656,-0.5490220202116798,0,0.08,passed
SKV-0185,Welding_Academy_UK,UK,Vocational,19,some_manual,GMAW,fast_learner,74.11,75.94,63.82,66.095,9.83540034772352,16,1.571676470588235,0.5426266910797083,97.61104411764704,17.894000000000005,71.56,6.559002973013503,3.236999999999999,0,0.0,-0.6321428571428575,4.815238095238101,6,2,0,0.125,2,0,0.1541115691974679,15.8975,35.34,7.973999999999999,15.309999999999995,0.5333333333333333,0.9083426079919378,58.52,-3.337651415091868,64.4,87.28,22.879999999999995,2,1,bead_quality,66.55875,74.55199999999999,18.53199999999999,59.8375,66.654,15.517999999999994,73.739375,82.194,21.016000000000005,69.14,79.586,21.65600000000001,56.59375,63.68599999999999,16.289999999999992,56.2625,62.252,14.464,0.9218997617020804,0.9133261243686316,0.9418082322020934,0.9492212444842436,0.9509856419168656,0.9680069151461016,725,45.3125,89,44,2.5454545454545454,2.933333333333333,14,3.2754982657435323,0.0666666666666666,2.146465798504072,5,5,0.7602941176470588,63.828,5,67.39,5,58.955,4,70.69,1,-6.044609665427505,1.7,58.52,5,20.36464906184851,1.6955626598319844,10.32943333333334,0.835141842307006,0,0.5,"weak_params:travel_angle,bead_quality"
